,economy,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
101003,Pakistan,0.551750761498956,1,22.0,2,5,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,2.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101004,Pakistan,0.828134333562907,1,22.0,3,5,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,3,3.0,2.0,,0,0,4,4,4,4.0,4,5.0,2,1,0,0.0,2021
101005,Pakistan,3.78443057222492,1,25.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,1,2,4.0,1.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101006,Pakistan,0.25804793237479,2,46.0,2,5,1.0,2.0,1,1,0.0,2.0,2.0,1,2.0,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,1.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,1,0,0.0,2021
101007,Pakistan,1.79601208022142,1,48.0,1,2,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,4.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,3,3.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
101008,Pakistan,3.78443057226974,1,17.0,1,2,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,2,,,2,2,2,,,,2,3,,3.0,2,3,3,,8,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,4,4,4,4,,2.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101009,Pakistan,1.14939780949643,2,22.0,2,5,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,4,4,4,,3.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
101010,Pakistan,2.5884172243049,2,40.0,1,3,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,1,2,2,,,,2,2,2.0,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
101011,Pakistan,0.414237144668014,2,43.0,1,3,2.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,1,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,2.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
101012,Pakistan,0.567796043424867,1,18.0,2,4,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,6,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
101013,Pakistan,1.27019747133405,1,55.0,1,4,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,3,1.0,1.0,,0,1,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101014,Pakistan,0.414237144668014,2,44.0,1,3,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,2,4,4,4.0,2,5.0,1,2,0,0.0,2021
101015,Pakistan,0.251685658595747,1,36.0,1,5,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,3.0,4.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,1.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
101016,Pakistan,0.905562341360534,1,15.0,1,5,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101017,Pakistan,0.257256985593974,1,32.0,2,5,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,3.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,1,2,4.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
101018,Pakistan,0.827626142248433,1,19.0,2,2,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101019,Pakistan,0.251685658595747,1,45.0,2,5,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,1,2,3.0,1.0,,0,0,4,4,4,4.0,2,1.0,1,1,0,0.0,2021
101020,Pakistan,2.10094754310243,2,28.0,1,3,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,4,4,1,4,,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
101021,Pakistan,1.24220150034436,1,18.0,2,1,1.0,2.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,1.0,2.0,,2,2,2.0,2.0,2,2,2,,1,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,2.0,2.0,,2,2,,,,,2.0,,,,,,4,3,1,1,4.0,2.0,,0,1,3,4,4,4.0,2,5.0,1,1,1,1.0,2021
101022,Pakistan,0.855877277490722,2,24.0,2,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,5,1,2,3,2.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
101023,Pakistan,0.85044429072293,2,19.0,2,5,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,4,4,1,1,3.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,1,0,0.0,2021
101024,Pakistan,2.47490643570294,1,35.0,1,4,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,1,2,3,2.0,1.0,,0,0,4,4,4,2.0,4,3.0,2,2,0,0.0,2021
101025,Pakistan,1.09984809768585,2,22.0,1,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,4,3.0,1.0,,0,0,2,4,4,4.0,2,5.0,1,1,0,0.0,2021
101026,Pakistan,0.59433535680972,2,38.0,1,3,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,2,3.0,2.0,,0,0,2,4,4,4.0,2,5.0,1,2,0,0.0,2021
101027,Pakistan,0.670127276405527,2,23.0,1,5,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2,1,2,2,2.0,2.0,,0,1,4,4,4,3.0,4,5.0,1,1,0,0.0,2021
101028,Pakistan,2.39468277362857,1,50.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,2,1,1,3.0,1.0,,0,1,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101029,Pakistan,1.5546939576096,1,24.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,2,5.0,2,2,0,0.0,2021
101030,Pakistan,3.23108991436288,1,17.0,1,1,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,1.0,,0,1,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101031,Pakistan,0.440912608892491,2,32.0,2,3,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,4,4,1,2,3.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
101032,Pakistan,0.55776603384543,1,50.0,2,5,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,1,0,0.0,2021
101033,Pakistan,1.80123388038373,2,60.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,6,3.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,2,1.0,2.0,,0,0,2,4,4,4.0,2,5.0,1,2,0,0.0,2021
101034,Pakistan,0.251685658595747,1,25.0,1,4,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,1,2,1,3.0,1.0,,0,1,4,4,4,4.0,4,3.0,2,2,0,0.0,2021
101035,Pakistan,0.448230721686999,1,22.0,1,2,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,1,2,2,,,,1,2,,2.0,1,2,2,,1,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,1.0,2.0,,1,1,4,4,4,3.0,4,5.0,2,2,0,0.0,2021
101036,Pakistan,1.15050408974716,2,18.0,2,5,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,3.0,2.0,2.0,1.0,,3,3,3,3,,3.0,,0,0,4,4,4,2.0,4,5.0,2,2,0,0.0,2021
101037,Pakistan,1.14939780949643,2,24.0,2,5,1.0,2.0,1,1,0.0,1.0,2.0,1,2.0,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,2,2,3,2,6.0,1.0,,0,1,1,4,4,4.0,2,5.0,1,1,1,0.0,2021
101038,Pakistan,0.690799867104958,1,17.0,1,4,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,4.0,2.0,,,,2.0,,,,3,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,2,3.0,2.0,,0,0,4,4,4,4.0,5,5.0,2,2,0,0.0,2021
101039,Pakistan,1.61554495718144,1,23.0,1,5,1.0,2.0,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,2.0,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2,,,2,2,2,,,,2,2,2.0,2.0,1,2,1,,3,1.0,1.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,1,2.0,1.0,1.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,1,1,1.0,1.0,,0,1,1,4,4,4.0,2,1.0,1,1,1,0.0,2021
101040,Pakistan,3.64672413420837,1,45.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,1,3,2.0,1.0,,0,1,4,4,4,2.0,4,5.0,2,2,0,0.0,2021
101041,Pakistan,1.53021332258815,2,60.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,2,2,5,2.0,1.0,,0,0,2,4,4,4.0,2,5.0,1,2,0,0.0,2021
101042,Pakistan,1.69271425161921,1,25.0,1,3,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,4.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,3,2.0,2.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101043,Pakistan,1.38963965518673,2,55.0,2,5,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,3.0,2.0,2.0,1.0,,3,3,1,2,3.0,1.0,,0,1,4,4,4,2.0,2,5.0,1,1,0,0.0,2021
101044,Pakistan,0.603641912007028,2,31.0,1,1,2.0,1.0,1,1,0.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,1.0,,2,2,2,,,,2,2,2.0,2.0,1,2,2,,2,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,2.0,2.0,,1,2,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,2.0,1.0,,0,1,3,3,4,2.0,2,1.0,1,1,1,1.0,2021
101045,Pakistan,0.436257612656148,2,50.0,1,2,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,3.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,1,2,2.0,2.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
101046,Pakistan,0.544443304414507,2,40.0,3,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,1,1.0,,2,2,2,,,,2,2,1.0,2.0,2,2,2,,3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,4,1,2.0,1.0,,1,0,2,4,4,2.0,4,3.0,1,2,0,0.0,2021
101047,Pakistan,1.87154163672451,1,15.0,1,1,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,2.0,2.0,,1,1,2.0,2.0,1.0,,2.0,,,,,,2,2,1,1,4.0,2.0,,0,0,3,2,2,4.0,4,5.0,2,2,0,0.0,2021
101048,Pakistan,0.264738191147821,1,31.0,2,5,2.0,2.0,1,1,0.0,,,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,2,2,2,2.0,6,2.0,1.0,2.0,,,,1.0,1.0,,,1,2.0,1.0,1.0,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,2.0,1.0,,1,0,4,4,4,4.0,1,1.0,1,1,1,0.0,2021
101049,Pakistan,2.01038182921658,2,17.0,2,2,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,1,1,4.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
101050,Pakistan,3.59976334785903,1,60.0,1,4,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
101051,Pakistan,1.10231933877031,2,29.0,2,4,1.0,2.0,1,1,0.0,1.0,2.0,1,2.0,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,1,1,2,2,1.0,1.0,,0,0,1,4,4,4.0,2,5.0,1,1,1,0.0,2021
101052,Pakistan,1.04212523145688,1,65.0,1,1,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,7,,,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,3.0,1.0,,0,0,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
101053,Pakistan,0.424192189614442,1,35.0,1,3,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,8,,,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
101054,Pakistan,1.06574515795118,2,38.0,2,2,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,1,2,1,2.0,1.0,,0,0,2,4,4,4.0,2,5.0,1,1,0,0.0,2021
